,params,mean_test_score,std_test_score,min_test_score,max_test_score
73,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 2000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.45091663433768703,0.060635989054908274,0.29714912280701755,0.5548245614035088
51,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4508194318720634,0.0619909286206436,0.3092105263157895,0.5548245614035088
2,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4507750334066123,0.0697880152651889,0.2719298245614035,0.587719298245614
91,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4507502478555111,0.06526095447371309,0.26973684210526316,0.5635964912280702
23,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 40, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4504526057157636,0.06571288170167422,0.25438596491228066,0.5745614035087719
88,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 40, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4499090478037846,0.0672475329216403,0.2697368421052631,0.5614035087719298
12,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4497588258114574,0.07030768748278066,0.3048245614035088,0.618421052631579
42,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4496639941376784,0.06567784331813972,0.2587719298245614,0.5701754385964912
1,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 80, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.44937928358980983,0.0663085768403634,0.2763157894736842,0.5822072072072073
66,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': None, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.44886525281262124,0.07214313610735124,0.26535087719298245,0.5878378378378379
97,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4488572783309626,0.0678632093833268,0.3114035087719298,0.6052631578947367
14,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 2000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4487236518815466,0.06591366680602652,0.26535087719298245,0.5646929824561404
57,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.44810681494892024,0.06710827556736843,0.25,0.5548245614035088
68,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4480872020345704,0.07427491748415187,0.25877192982456143,0.6126126126126126
92,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 40, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4480438812017759,0.06531290027614825,0.2631578947368421,0.5635964912280702
5,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4480005603689814,0.0711892709366359,0.2719298245614035,0.5701754385964912
75,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 2000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 70, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4479882753566964,0.07429811916076301,0.2631578947368421,0.5964912280701755
32,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.44793525582999266,0.06634769051587591,0.2763157894736842,0.5675675675675677
95,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.44743286348549505,0.06767740135738784,0.2741228070175439,0.5810810810810811
31,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 70, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4473082891503944,0.06402102689193873,0.29605263157894735,0.5504385964912281
84,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.44704082072503126,0.08081858994765931,0.256578947368421,0.5990990990990991
0,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 500, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.4469774559248244,0.06601489075376998,0.27850877192982454,0.5743243243243243
39,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 15, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4467643001853528,0.06880502838585581,0.26973684210526316,0.5653153153153153
81,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 60, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.446595973964395,0.07710460982905176,0.2543859649122807,0.6058558558558558
49,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.446572050519419,0.06275381440803315,0.28947368421052627,0.5570175438596492
78,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.4465313160050002,0.07852568301377624,0.26535087719298245,0.5900900900900901
67,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': None, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4464716151558256,0.06825256094795859,0.2719298245614035,0.5653153153153153
45,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4463688090003879,0.06411350519463413,0.2543859649122807,0.5657894736842105
15,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 40, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4462037156773999,0.06331648255841761,0.293859649122807,0.5548245614035088
82,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 70, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4460733221259537,0.0691914774491967,0.26644736842105265,0.5877192982456141
21,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.4460013362644942,0.06824464004895456,0.2894736842105263,0.5921052631578948
48,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.44595855424802794,0.07085374131558313,0.2807017543859649,0.5698198198198198
33,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.44595047200310356,0.07278422386317873,0.2543859649122807,0.5855855855855856
83,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 20, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4455623087202034,0.0625668670859007,0.27850877192982454,0.5635964912280702
3,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': None, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.44539958618905984,0.07008225251699518,0.26973684210526316,0.5810810810810811
74,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4452577697314539,0.06787896836792065,0.2565789473684211,0.5745614035087719
93,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4452217768007241,0.06393122580733059,0.2631578947368421,0.5701754385964912
47,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': None, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4451754385964912,0.06449786250560104,0.2916666666666667,0.5585585585585586
16,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 10, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.4445870511659985,0.07435160447047078,0.2785087719298246,0.5833333333333334
80,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.4445728264149317,0.06998723193413753,0.3026315789473684,0.611842105263158
8,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 80, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.44448607698607695,0.0683789178209618,0.26973684210526316,0.5526315789473685
52,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.44446118367170995,0.06898238604270564,0.2916666666666667,0.5964912280701754
58,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 15, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 80, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.44445137721453515,0.06691814958032795,0.26973684210526316,0.5482456140350878
85,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 10, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 80, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.44440794861847494,0.07247916512111087,0.2719298245614035,0.581140350877193
86,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4443719556877451,0.06283016159619959,0.2719298245614035,0.5526315789473684
60,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 20, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.44397021423337213,0.06673241353918606,0.2850877192982456,0.5592105263157895
89,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.44391805681279367,0.07415814809231058,0.26535087719298245,0.5990990990990991
53,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 500, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.4436413207465839,0.07164957899141758,0.3048245614035088,0.5921052631578947
20,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__max_depth': 20, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.443433984223458,0.07016233510090639,0.27850877192982454,0.5878378378378378
94,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 2000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.4433721281089702,0.06499777151971611,0.2785087719298246,0.5592105263157894
35,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.443370619423251,0.06380806527348501,0.2894736842105263,0.5592105263157895
62,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.44320035346351133,0.07230662874636913,0.3026315789473684,0.5855263157894737
29,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.4431647915858442,0.06721794972363505,0.2719298245614035,0.5698198198198198
72,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4431266433898013,0.07113913937939258,0.29166666666666663,0.6030701754385965
76,"{'var_thresh__threshold': 0.0, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4430975473080736,0.06817518056266769,0.29824561403508776,0.5921052631578947
77,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 2000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.4430632785895943,0.0726436323817485,0.26973684210526316,0.5855855855855856
4,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 10, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.4428738307685676,0.06803273628669984,0.2675438596491228,0.5833333333333333
34,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__max_depth': 80, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.4428003362213888,0.06964879768571539,0.26535087719298245,0.5811403508771928
