,params,mean_test_score,std_test_score,min_test_score,max_test_score
1,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 80, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.5211587971358163,0.06380686693972808,0.3700155763239875,0.6612251243781094
26,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 80, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5207067233923839,0.07063544381574458,0.3383649932157395,0.6497201492537313
57,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5203022884726749,0.07415862240597805,0.33242876526458615,0.6615360696517413
67,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': None, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.520283435202915,0.0718281249730139,0.3531207598371777,0.6534514925373135
6,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5202322679296804,0.07297956779965326,0.35373831775700937,0.6536069651741293
42,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5197160691867765,0.07226627859109833,0.3300542740841248,0.6532960199004976
93,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 10, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.519357964848654,0.07281259533432297,0.332089552238806,0.6539179104477612
50,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 60, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5192793572494367,0.07289745126812351,0.33853459972862954,0.6543843283582089
48,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5187532584528505,0.0711091428174199,0.3514018691588785,0.667988184079602
95,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 2000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.5183960296224908,0.07015566190487822,0.35345997286295794,0.669931592039801
5,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5181571623615144,0.07312338735036748,0.34633649932157395,0.6588930348258707
2,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.5180795502098682,0.07457850852938447,0.34905020352781546,0.6626243781094526
41,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': None, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.5177701319232216,0.07026550480856182,0.35888738127544095,0.6595149253731343
61,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 40, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.5174031287910491,0.06851044111403484,0.34937694704049843,0.6416355721393034
69,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 80, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5173759378553282,0.07193630296649532,0.3522727272727273,0.6665111940298507
85,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 10, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 80, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.517317521356683,0.06974292739889722,0.36109226594301225,0.6545398009950248
74,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5172496132337464,0.07326466208552901,0.33548168249660787,0.6553171641791046
87,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.5170427704299234,0.07173454463951326,0.34073948439620083,0.6624689054726368
59,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5170169722754114,0.06788487593641962,0.3509345794392523,0.6500310945273632
28,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5168330437870122,0.07309243692137403,0.355607476635514,0.6560945273631841
71,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.5167979854339179,0.075023169095645,0.33802578018995927,0.6574937810945274
46,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': None, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': False}",0.5167929944584638,0.07263241469134413,0.3431139755766621,0.6514303482587065
29,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.516627418345824,0.0704076654270282,0.36152647975077884,0.6666666666666667
40,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 40, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.5157820001521704,0.0742402881745077,0.355325644504749,0.6783271144278606
63,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 5000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.515056982504639,0.07165207942806723,0.35176390773405697,0.6693097014925373
0,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 500, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 30, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': True}",0.5145635934600574,0.07420834227595674,0.33068535825545176,0.6595149253731344
70,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 500, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 80, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.5145635934600574,0.07420834227595674,0.33068535825545176,0.6595149253731344
64,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 5000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5145380510362376,0.0718622042518051,0.3549864314789688,0.6556281094527363
24,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.5143178204136497,0.0706408155368781,0.362449118046133,0.6702425373134328
33,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 2000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.514141963293135,0.07129277156728214,0.34989823609226595,0.6668221393034827
75,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 2000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 70, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.5141309499655503,0.06713411303808725,0.37523364485981303,0.6592039800995024
81,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 20, 'clf__n_estimators': 1000, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 60, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__bootstrap': True}",0.513419943612439,0.07002660652512106,0.36278833107191316,0.6540733830845772
38,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 2000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 70, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5134164532055102,0.06730730124319126,0.3649932157394844,0.6449004975124378
66,"{'var_thresh__threshold': 0.1, 'imputer__weights': 'distance', 'imputer__n_neighbors': 5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': None, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5122674235027074,0.06516199141221359,0.3847352024922118,0.6428793532338308
30,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 10, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__bootstrap': True}",0.5119740074056227,0.06747970129316798,0.36007462686567165,0.6450559701492538
73,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'distance', 'imputer__n_neighbors': 1, 'clf__n_estimators': 2000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.5118267234346535,0.06818601121700309,0.3480325644504749,0.6731187810945274
56,"{'var_thresh__threshold': 0.2, 'imputer__weights': 'distance', 'imputer__n_neighbors': 15, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.511638724389945,0.07646612144796128,0.3514018691588785,0.6595149253731343
8,"{'var_thresh__threshold': 0.15, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 20, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__max_depth': 80, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': False}",0.5114134140258774,0.07355415535929014,0.33395522388059706,0.6578047263681592
49,"{'var_thresh__threshold': 0.05, 'imputer__weights': 'uniform', 'imputer__n_neighbors': 15, 'clf__n_estimators': 1000, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__max_depth': 60, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__bootstrap': False}",0.5107732139007596,0.06795014564768974,0.3472741433021807,0.6478544776119403
