index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
MIR3910-2,1.058088272801957e-05,0.0,0.0,1.1042357726451482e-05,0.000843185096840728,0.0,0
DHRS4L1,1.3550563348003521e-05,0.0,0.0,0.00013490227085825494,0.000961957767637044,1.0,0
RAD51D,9.25368229508313e-05,6.831577483316792e-05,0.31638331147205934,0.003373136524713901,0.004299073882050963,0.0602655771195097,34
MRPL20,0.0001560225373875932,7.951600398784882e-06,0.28083610802809955,0.025409636388250147,0.023484919893462356,0.36946148602590323,6
ZNF484,1.0900121091785762e-05,3.830608350147137e-07,0.3158443480307614,0.00031047786588139407,0.0011251631569685777,0.25757575757575757,9
FSHB,1.092462797343413e-05,0.0,0.0,3.6482947612939585e-07,0.0008336814631342531,0.0,0
BMP1,3.779368713882052e-05,4.291493252876576e-05,0.3115982241952974,0.00169543411448264,0.0028406047970147602,0.05576707726763718,38
EVC2,1.1359030204965301e-05,1.4962571649005335e-06,0.3480846197826756,0.00010574594807633063,0.0009357645755799521,0.1865546218487395,83
CORO7,4.893946217759274e-05,8.652778338290318e-06,0.29174149934413646,0.003997746743081948,0.004724632043523133,0.13636363636363635,7
A1CF,3.9652227547163436e-05,1.1509168378890384e-05,0.27591276647878826,0.001698221722316097,0.0024817811803400608,0.05747126436781609,12
FAM47E,1.37593549749842e-05,0.0,0.2650818474902723,0.0002893192418759661,0.0010838604745463864,1.0,1
MMP14,3.841963814973395e-05,6.594367042261645e-05,0.2999007836410409,0.0009214160423757064,0.001859625094842287,0.034227567067530065,25
PCOLCE2,1.6276337817823656e-05,2.1911290676712416e-06,0.27175697036960905,0.00018021039500521198,0.0011251487009964348,0.02,9
KRT16,0.0001725556864808035,8.164773220849781e-05,0.2926109037096564,0.011273526527280654,0.011907353291708991,0.1289581460393567,19
ZUFSP,5.7126859274319756e-05,7.289543192386167e-05,0.3702561127366315,0.0010086137987180641,0.0017379733671156943,0.06377708978328174,164
ZNF214,1.0522649518114037e-05,1.200306986339824e-07,0.31008979921295404,4.6226700955292895e-05,0.000874791132359368,0.04395604395604396,13
TMEM8B,1.460520640362221e-05,1.2628613023640572e-07,0.22192945788947346,0.0003775946313544862,0.0011833217213820012,0.0,1
IFT22,5.36479483083111e-05,2.3097837603879037e-05,0.3051769078128326,0.0010247573850923285,0.002071616203893355,0.22021116138763197,16
IGHA2,0.0001244391846621018,2.63008217431236e-06,0.18013660867429734,0.0033033003092876752,0.004432485191035875,0.007934175727299441,1
FXYD7,1.4974637815680502e-05,0.0,0.0,0.0001866119999670474,0.0010239485578982777,0.0,0
ASNSD1,3.939500304201045e-05,0.0,0.0,0.002419984086729235,0.003168978760861298,0.27898550724637683,0
SDC3,3.262346682221323e-05,6.0463301111507825e-05,0.30788349645171803,0.001132439977586316,0.0019644508038965617,0.09682539682539683,22
NDUFA4,5.767207733550321e-05,0.0002118138974186342,0.34484327178550406,0.004572313379682102,0.005602435601035915,0.13115060222215305,174
IGBP1P1,1.0689405432373968e-05,0.0,0.0,0.0002045318371512035,0.0010107327472899251,0.0,0
SGSM1,1.528976882170525e-05,2.3348117680033733e-06,0.27300522267224525,0.0004792829551708013,0.0012907185375628722,0.07272727272727272,6
LOC101060521,2.613689126572981e-05,1.623579803971144e-07,0.2564673210622058,0.0003368363509227179,0.0011514269415317739,0.8333333333333334,5
HECW2,3.792790384670758e-05,0.00041592655329075875,0.3933676386506026,0.0016137334668049948,0.0025111740876640996,0.02505525416917822,288
FOXO1,9.105354509381568e-05,0.00011106593968711701,0.33426075404427513,0.005508490147592858,0.006149334819691368,0.13137254901960785,37
IL12A,1.3026287116085844e-05,2.1911169738418322e-05,0.28862711465372726,6.547725016084437e-05,0.0008916998317566677,0.027777777777777776,8
ZNF273,2.272357192619396e-05,2.721798750364647e-05,0.19956842085028054,0.003354172927930074,0.0037358257451327783,0.13071895424836602,2
RGS22,1.3456946941878519e-05,0.0,0.0,0.0006180066952831466,0.00139579466211911,0.0,0
WWP1,9.961536942618154e-05,0.000357823008180857,0.3687502102040923,0.006337983780888322,0.007218934782723952,0.07597765363128492,93
MKI67,7.112957938014484e-05,0.0006433201417965136,0.3956210271415043,0.016257660887095005,0.01597279872113088,0.08813117706038429,415
SYT7,1.7021909430039856e-05,1.8393798206054462e-07,0.2936610836444094,0.0013638597971886222,0.0021298062077433856,0.26373626373626374,2
CRB2,1.1222638137171826e-05,2.934006096780052e-08,0.30542915279315724,0.00018799236870827777,0.0009969972495917948,0.0,1
ISOC2,4.947510939833157e-05,1.9438605815073595e-05,0.29249234856890405,0.0033717668107859297,0.004104793079493539,0.1271186440677966,23
ARHGAP33,1.2038050350389825e-05,2.5923772758572212e-08,0.23357596898105532,0.0003245880367280385,0.0011506920628337575,0.0,1
ZNF750,1.1024230395309572e-05,0.0,0.0,0.00010096797424038895,0.0009235618713300431,0.0,0
CSF2,1.0462698896820595e-05,0.0,0.3101133420777876,0.0,0.0008248696539967673,0.38181818181818183,11
SLC16A9,1.4893287173168967e-05,0.0,0.0,0.000910550569466278,0.0016442569516211558,0.1,0
TBC1D14,2.763544303164989e-05,5.59432885747745e-05,0.3032463928967482,0.0015849557828878998,0.0023616714364758126,0.18571428571428572,20
ZDHHC3,1.8152605889973482e-05,0.0,0.0,0.0010865643859029595,0.0019347016916705653,0.0761904761904762,0
FGD2,1.339570229894344e-05,1.480926714220206e-06,0.3086133252614554,0.0004880381000488518,0.0012973708728657727,0.06926406926406926,19
RPL37AP8,1.3074889120614367e-05,0.0,0.0,0.0003735159839252476,0.001187244305284003,0.3333333333333333,0
TUBBP5,1.0587520241558077e-05,0.0,0.0,0.00011970616550237157,0.0009471441127654649,1.0,0
ZNF17,2.7211385424874607e-05,9.242243083626689e-06,0.3121800692832459,0.000931155068802135,0.0017578287827134588,0.15555555555555556,22
ACAD11,0.00021729787823909134,8.42265317508516e-05,0.28309117815220175,0.00892735498537753,0.009727359298386036,0.0926439972241499,5
CKAP4,0.00019007538329090688,0.0008064466899219641,0.35816853327946496,0.02324074035962652,0.02435487357754218,0.13359505634314794,207
SAMD13,2.3743284610750308e-05,0.0,0.0,0.0005094632078671708,0.0013155044846797194,0.4,0
PELI1,6.007994484021029e-05,0.000116753105993994,0.3505196246594112,0.002598000803190534,0.003382275722325864,0.14592933947772657,31
PLAU,4.841711072372988e-05,6.297166753652086e-05,0.29556685452908915,0.0011504464518779906,0.002103309849777044,0.03171247357293869,12
NBEAL1,2.204825535338016e-05,0.0,0.0,0.0016558843987026202,0.002374865089137031,0.11538461538461539,0
GPBP1,3.2799218938295365e-05,1.4511923950418572e-05,0.3197743248242248,0.0029780055274722396,0.003624063794329854,0.09783368273934312,24
SHBG,1.4071503694902791e-05,6.991226801886501e-05,0.32593414724375425,0.00012131665052317641,0.0009667377737692721,0.022556390977443608,54
VEPH1,1.0462698896820595e-05,0.0,0.2841329499209425,0.0,0.0008248696539967673,0.0,4
YIPF6,0.00015683731990207245,9.728245664596381e-05,0.27693099538269905,0.003285874762115587,0.0048148586569888045,0.0610974610974611,10
METTL17,0.00011699651554831857,0.00037074446893114657,0.37557595937168253,0.016762992798992352,0.015665291686067995,0.1536591478696742,308
LOC440786,1.0694700407207467e-05,0.0,0.0,2.1437362850189763e-05,0.0008521017940006705,0.0,0
C2orf73,1.5277167679383802e-05,9.910824491523235e-07,0.30115696364305594,0.00033803321621651383,0.0011553364657550683,0.042105263157894736,17
DMAP1,0.0001404057174171234,0.00014110628626655834,0.3408830255944022,0.008444136387578885,0.009261796878602586,0.11641478377973964,51
MELK,8.801277345009803e-05,2.9741582118294427e-05,0.3058739447751282,0.005209374278584072,0.006135395830013617,0.19429824561403508,20
MAP3K10,3.618495908555033e-05,3.0736737090233466e-05,0.31410469848312716,0.001087894090801226,0.0019734302214685613,0.06401137980085349,21
ZNF24,8.518670109168458e-05,0.0003035618761577497,0.35309672754173377,0.0059291119686126995,0.006629178827359019,0.08641005498821681,55
TBX5,1.545446536957684e-05,7.757656444512203e-07,0.273208700289707,0.00021824990133328527,0.0010639701121611177,0.16666666666666666,4
ZNF830,0.00014536753507726557,2.8403331008905228e-05,0.30230972320313926,0.009968590579322896,0.009874428814155779,0.2144075021312873,8
HSCB,2.855100302160231e-05,0.0002713246894506281,0.4235874281101397,0.0003839041019459872,0.001254837557343463,0.03749717369349271,807
NXF1,0.00017164791690292962,0.0038362768519530225,0.44996132243633163,0.015421217102032243,0.01522083057172302,0.028834557614296676,1181
AGGF1,9.237946545274501e-05,2.506802299590261e-05,0.3107481586116026,0.004324564245730814,0.004934520580976784,0.04499274310595065,4
SLC3A1,1.0913425285031477e-05,0.0,0.0,0.0001251545499048036,0.0009645200150166923,0.0,0
RBPJP3,1.0462698896820595e-05,0.0,0.2579883582935661,0.0,0.0008248696539967673,0.0,1
DDAH2,7.643285126147898e-05,8.715010700266844e-05,0.3150556620589507,0.0028952414731191417,0.00373795164243878,0.07226107226107226,22
TMEM154,1.6578115183993585e-05,8.54848429498361e-06,0.29758601553826053,0.00015811722097641045,0.001032482102181813,0.02702702702702703,31
SPX,1.0462698896820595e-05,0.0,0.30966518682941013,0.0,0.0008248696539967673,0.036290322580645164,32
SLC35B4,8.565852991617225e-05,4.828687988222311e-06,0.24259048387793056,0.0016149174786951653,0.0026655106464029523,0.05873015873015873,1
SFXN3,6.775474902937765e-05,7.826874257022528e-05,0.3112661016378744,0.005838074889223983,0.006977728970333335,0.07840683974559483,27
ERVV-1,1.0569806941332283e-05,0.0,0.0,6.458336979849727e-06,0.0008390527891919096,0.0,0
DFFB,1.6730511389448228e-05,3.91861741472838e-06,0.3034641643964293,0.0015155261146199454,0.0022748612262177698,0.18115942028985507,13
IL23A,1.1173828973976858e-05,2.0156440262534886e-05,0.26659231445578946,4.965896460659047e-05,0.000880886447393862,0.047619047619047616,6
SLA2,3.128263611268399e-05,4.471406301914516e-06,0.29069636430899126,0.0005903810270941793,0.0014640412091980466,0.1645021645021645,12
TNR,1.283552411011195e-05,3.263261191883751e-06,0.2785600174889693,0.0003071657941186443,0.0011461404316829367,0.0641025641025641,8
SHISA6,5.437595090468942e-05,1.0884275490075052e-05,0.2811359192047121,0.002313280746000313,0.00313310630160739,0.0945945945945946,11
HMGCLL1,2.986853551981631e-05,5.133749293399552e-06,0.27144010262765744,0.0010532917625625004,0.0018221661782993062,0.1437908496732026,12
CERS5,1.9050953063337362e-05,1.6962120763538208e-06,0.2286037399522195,0.00022343334715115468,0.0012292895123643343,0.09420289855072464,2
GPR50-AS1,1.0558497911684444e-05,0.0,0.0,0.00011545979338774608,0.0009351669497391319,0.0,0
SDHA,0.00010504152631931288,0.0007188497689801572,0.3871464366191908,0.011358423253553669,0.012203490505570899,0.12867000172503018,193
CTDSPL2,2.222254522485256e-05,1.815494621902327e-05,0.32861887465101064,0.002067794125944544,0.002817679741164361,0.20200951877313592,40
PROSC,0.00010304696862211145,3.5547377955557283e-05,0.30500622204281136,0.004335523369803199,0.0052349376642621265,0.07784743991640543,23
LOC101060389,1.059933884651605e-05,0.0,0.0,0.00017438905482892973,0.0010165264674791607,0.6666666666666666,0
RPS28,0.00023929861232711914,9.120006133373359e-05,0.32059664346008426,0.04227824745926912,0.03786628568262755,0.3411107104219257,41
IL1A,1.555432355261874e-05,9.459032080246027e-06,0.3065978878686609,0.0014385638834780408,0.002162929971650286,0.11029411764705882,9
RPL23AP5,1.0613839382545393e-05,0.0,0.0,2.8425832846458245e-05,0.0008679751968255824,0.0,0
APOC3,2.6620847807003904e-05,1.1659966207227912e-05,0.2974035583358259,0.000547851576320558,0.0013967343064532785,0.026737967914438502,24
KCNN3,2.0346558281827294e-05,1.0775763676244879e-05,0.3018809067365898,0.0004943780727753838,0.0013371783897470862,0.15555555555555556,5
RABGGTB,2.7661574044474727e-05,9.588021397001538e-05,0.3312439040795928,0.0007362807462731768,0.0017267221203698029,0.0453781512605042,59
PAQR5,1.4810942174244014e-05,2.261884694089176e-06,0.2558475191105489,0.000636763880754255,0.0014231525095341065,0.05555555555555555,5
ATP9B,1.684178782718973e-05,0.0,0.0,0.0006069696587255388,0.0014278002316612047,0.07142857142857142,0
CSE1L,0.00014714780298499437,0.00021970638728239795,0.3312195203981599,0.016749100005263945,0.017385982463149662,0.11575910566173819,31
TSC2,0.00016446389258359596,0.0002918207543434504,0.35746056570135126,0.007963466366781621,0.009058685971491225,0.07955517536355859,49
CMC4,1.1984839699843027e-05,0.0,0.23993110108536178,0.0004066441311819211,0.0012145642240831756,1.0,1
AMMECR1,1.1426584394101733e-05,2.6419098457852344e-06,0.31146201190592504,0.0002879561423456735,0.0011090436135332493,0.10344827586206896,25
KDM2A,8.773971480297795e-05,3.3999779124261924e-05,0.3314625163958733,0.009674464395837527,0.009741567050594785,0.21512345679012346,13
BAG2,0.0003072870394350978,0.0013432755074217657,0.37341337907369543,0.024663203377048384,0.0254132149780554,0.05840041318670244,271
CCDC179,3.4822281097004376e-05,0.0,0.0,0.00018612727638445204,0.0010201651327105248,0.0,0
ACTR1A,0.0001687632256578797,0.0001465875690627424,0.33519658292128135,0.012909053950136739,0.0132215431941792,0.172090112640801,74
LCN12,1.0608461664042396e-05,0.0,0.27923771566943956,5.3679679681102394e-05,0.0008789434152426249,1.0,1
TNFRSF10B,6.903739580053863e-05,0.0001827588286824628,0.3393880536776776,0.0025711008036712235,0.0041500860420624515,0.0943188086045229,39
ACP1,4.160727466643098e-05,1.9085732643762597e-05,0.30260989472972677,0.003568663236142374,0.00452008748279353,0.11473684210526315,24
HS6ST1,2.6710394352696335e-05,1.4406430139714296e-06,0.21573438123101596,0.0005776954341922132,0.0016254667305125525,0.02462121212121212,1
TRA2B,0.0002789386109081135,0.00010504937424115361,0.29757592573904773,0.03370516225311736,0.03221836251242264,0.1409657320872274,25
GSAP,1.0462698896820595e-05,0.0,0.2917440217939399,0.0,0.0008248696539967673,0.6,5
DLGAP4-AS1,1.053114504692191e-05,0.0,0.0,0.0001216371002099668,0.000943439937597732,0.0,0
ARL13B,0.00014536670923780685,0.00034023905152861763,0.3083358557831003,0.004707430794862657,0.006477303957348339,0.058242536982903714,69
C8orf86,1.0589978944472187e-05,0.0,0.0,4.579710446706011e-05,0.0008755247756170289,0.0,0
NDEL1,0.00016125752244802003,0.00041580128412372226,0.33973278848412314,0.006367117594756577,0.007156720578611171,0.060573951434878585,77
SDF2L1,9.8547695133208e-05,0.0005467956832305192,0.33676638751550114,0.004771524163778537,0.0059907167874382146,0.03919674631418404,182
RPLP2,0.00019186967254599576,0.0001491814404978237,0.3185105774727994,0.045311265101450865,0.04143891305916209,0.31601731601731603,59
ACPP,8.157959868274495e-05,0.00022814643606397544,0.341974405542608,0.003194102194454927,0.004359337506190351,0.047058823529411764,54
SGTB,0.0003404246434749954,0.0007556815281058309,0.3308436753774756,0.003041399971984324,0.004512709233183758,0.015220925077582385,96
SLC28A2,1.0462698896820595e-05,0.0,0.2922409444051791,0.0,0.0008248696539967673,0.1619047619047619,15
CYP3A5,2.1687004254319517e-05,8.96243854913265e-05,0.24982511014696632,0.00028716806957892425,0.0011219586469917355,0.01818181818181818,7
A2ML1,0.00012142903725514598,7.624066452276984e-06,0.2427879556625276,0.0041806347624000215,0.005483709105242361,0.015926640926640926,2
PITPNM1,1.731185557748123e-05,0.0,0.0,0.0008542524234721569,0.0016725005561069807,0.16666666666666666,0
GJA4,2.39038118196871e-05,2.182101927414615e-06,0.2871355060034073,9.297762394425217e-05,0.0009670904962474612,0.07142857142857142,2
FHOD3,1.4431896326562073e-05,9.131693937223975e-08,0.23933243966539045,0.0006994775674913796,0.0015010001491325283,0.14285714285714285,1
ZNF384,2.850492890057969e-05,1.0855510837922589e-06,0.2699976216901732,0.00503201989881821,0.005484931309468334,0.18816067653276955,3
KIAA0226,4.0516255487522715e-05,4.8540895543575704e-05,0.33084535701067935,0.0027361539537201214,0.0035428931844416435,0.11884057971014493,17
OVCH1,1.4169971898945127e-05,0.0,0.0,0.0002474517013080189,0.001064501281695889,0.0,0
NUP50,0.00011996640202832846,0.0004017693774233632,0.36100881175791993,0.010926728700219773,0.011102679434222653,0.08638448236974663,198
KDM4A,8.751052521868084e-05,8.847227995336972e-05,0.32733158443475396,0.004971177089725321,0.005498029038586443,0.1063973063973064,12
KIF23,7.755797000995927e-05,0.0019496420696703597,0.4391265597147702,0.009193652983707976,0.009812940065372675,0.07880850565040931,880
TIMM50,0.0001421080665716146,0.0002084959065278039,0.3102201257861246,0.014125195996537651,0.014749876917052592,0.0965088474414156,44
HTR1E,1.0462698896820595e-05,0.0,0.3038736420811564,0.0,0.0008248696539967673,0.17857142857142858,8
AP3M1,0.00012896636093759833,0.00011123308904266541,0.3186989203914378,0.007273662866593106,0.008245965064365247,0.09214876033057852,16
CCDC112,4.3575708178849345e-05,3.2589062599920384e-06,0.26853219847114407,0.001929834006902358,0.0027446985631180035,0.10153846153846154,4
CAB39L,2.0664683330259043e-05,3.0961790845933644e-06,0.29511065146467474,0.0005890473744743886,0.0014001824805351313,0.04,19
IDH3B,4.249000381835651e-05,1.3856714013124461e-05,0.26777870667991566,0.005518823181212345,0.006286151074129716,0.16158059467918623,6
POLI,1.8762268064371367e-05,3.4709413872079034e-06,0.32250193387813425,0.001585793828046736,0.002361615241876709,0.20615384615384616,12
C1orf101,1.0821876904702897e-05,2.3334311455517413e-07,0.24660238023166808,9.39798720003315e-05,0.0009237710145613973,0.0,6
RNF7,7.300045251673085e-05,0.00010988910572543331,0.34826035045230175,0.0023970771154954015,0.0033358116472826382,0.07846027846027846,71
SDCBP2-AS1,1.066720476349827e-05,0.0,0.0,0.00033564003881237595,0.0011328837705190658,0.0,0
COBL,4.142030740694405e-05,6.242070971445292e-06,0.3001076245249066,0.005483005228826482,0.006190001164608357,0.2760444209413009,7
PDGFRA,6.994123326523337e-05,0.0007050967436007974,0.37070006390200133,0.0038581259471727543,0.00462616000776827,0.027215257687774563,266
CDON,1.4814434442237214e-05,1.678075461636125e-06,0.2924250832408147,0.00038992726437501747,0.001266066139185041,0.17142857142857143,3
TBX22,1.2955117432857652e-05,7.860394121302179e-07,0.2827119698651143,0.00044541624674474537,0.0012613428233019884,0.10714285714285714,4
RPS13,0.00025678653444487904,0.00011085509101472586,0.3302105404768624,0.052769121535195265,0.047899328313296546,0.27986798679867986,103
RANBP3L,1.3890954418870539e-05,1.1503663568941656e-06,0.3009972084888506,0.0003987313353535955,0.0012317288909429389,0.05555555555555555,4
SFPQ,0.00025451914206041024,0.0005198672117989671,0.3633025594456745,0.0339094965674177,0.033200636026376386,0.14395922994351984,106
SFMBT1,7.756178011412236e-05,7.280385472514067e-05,0.3244408569602318,0.0026225356554942987,0.003342576051116389,0.12424242424242424,20
HRES1,1.2049626810999774e-05,0.0,0.0,0.00015319660371486388,0.0009743313360786825,1.0,0
ZNF282,3.587981491425911e-05,0.0,0.0,0.0005711807850325841,0.0015279314094693627,0.08095238095238096,0
GPR85,1.4953033938306139e-05,2.773505306451392e-07,0.22554112554110017,7.090031959611509e-05,0.0009082254944506988,0.0,1
DISP2,1.0577035169231528e-05,0.0,0.0,0.00020035755610868318,0.0010148950897730224,1.0,0
LIN54,4.3747522956658954e-05,7.804513336645568e-06,0.2745905223152571,0.0043358848957281,0.005178353908399402,0.1613394216133942,11
NCAPH,6.474409704708778e-05,0.00013514045515106913,0.34888928126991403,0.0069340387736902724,0.0074703563482208,0.2647394296951819,158
VTRNA3-1P,1.724302202903471e-05,0.0,0.0,3.6839438085296715e-05,0.0008652441086337764,0.0,0
PAN2,6.130045657569465e-05,0.000313639168303826,0.4068089328355191,0.0035163531405710473,0.004210987107540011,0.11535165776811021,350
PSMB8,0.00018713789661143078,3.7355550310053905e-05,0.29525274947025637,0.008491503565494465,0.008966416802037247,0.24320175438596492,24
CCR2,1.0462698896820595e-05,0.0,0.32348064440179974,0.0,0.0008248696539967673,0.025609756097560974,41
SMC5,6.35159310970983e-05,3.2530062234715537e-06,0.2506733739808016,0.003135047096542225,0.003893981649986487,0.18218623481781376,3
RBM20,2.863486474652695e-05,0.0,0.0,0.0029229935102621043,0.0035836555734509927,0.2222222222222222,0
ARHGEF1,5.783377547807871e-05,9.057569609362219e-05,0.327880637675264,0.004682753202929734,0.00543299276612422,0.07326007326007326,33
ITGAV,7.548395627262506e-05,0.0001581597452625261,0.33366461507410716,0.004141650244125333,0.005476312576924291,0.09087893864013268,33
RPRD1B,0.00012936893569298342,0.00024109831637404385,0.3580684761039334,0.009327157587898555,0.00983564907393008,0.15613482185780675,96
FEZ2,3.174230304089733e-05,1.773969789072765e-05,0.29125634816531193,0.0010427758123548224,0.001889584385545356,0.08870967741935484,15
IRAK1,8.661991722230418e-05,0.00021784146628931242,0.3642947230349542,0.005021612163469381,0.006306018826182728,0.09668615984405458,79
NME4,8.405488782045885e-05,0.00015575900795568556,0.31303517976655065,0.011565358525699655,0.012026773546287771,0.1387957790192427,50
SPRR2G,1.123670930422587e-05,0.0,0.0,0.00020730364670503608,0.001040526941670934,0.16666666666666666,0
ZNF732,1.3494549143815564e-05,0.0,0.0,0.00036063707007104713,0.0011699399379212741,0.0,0
KRTAP10-3,0.0011226604191396994,0.0003446726502355947,0.2320480851002311,0.010654726396931427,0.012743097064143344,0.03840759268783019,12
ZNF736,1.0462698896820595e-05,0.0,0.24149201704694376,0.0,0.0008248696539967673,0.0,1
TCF24,2.4204821538502582e-05,0.0,0.0,0.00015004019016164207,0.0009981376212230414,0.16666666666666666,0
POMK,2.5247474298606708e-05,5.657911505140366e-05,0.30858557831362204,0.0009005916569095438,0.0020309863073054877,0.05742439687393816,64
PSMA8,7.22483946473064e-05,6.682917082091571e-05,0.312543302054913,0.004303481796129953,0.004953950637839224,0.4689265536723164,20
GFRA1,1.1414012363102888e-05,2.4389945426420143e-06,0.24973946697031435,0.0003178859000966654,0.0011414414816264165,0.23809523809523808,3
POLD2,5.3079261675602415e-05,1.8125433123610738e-05,0.27566556639807016,0.003340957563582413,0.004218333931227529,0.12012987012987013,8
DCP1B,0.00013291015597965261,8.168353240542497e-05,0.2915380217266756,0.009727305377872298,0.010014531668181097,0.16101010101010102,16
ZNF365,1.0763119133073635e-05,1.2865737924025265e-07,0.3133799145729906,6.137738016305881e-05,0.0008902727585121809,0.12087912087912088,13
TMEM14A,1.4074559557221695e-05,1.0238367926932616e-05,0.29660646419800113,0.0006126498598903655,0.001470797768152119,0.07207207207207207,25
RUNDC3B,1.87295179477055e-05,0.0,0.0,0.0006151645103318208,0.001453544301435466,0.10714285714285714,0
SSTR2,1.7844319104788943e-05,6.734801432891217e-07,0.27211683987487323,0.0005191761773157504,0.001352718343516968,0.10714285714285714,1
AJAP1,1.0462698896820595e-05,0.0,0.30428396058247986,0.0,0.0008248696539967673,1.0,2
CCDC15,1.3290299110262888e-05,9.747929921793163e-08,0.27211683987487323,0.00032704740815803657,0.0011792538742970962,0.2222222222222222,1
HSD17B7,5.115742811674302e-05,5.417441388437741e-05,0.2645402414825174,0.0005850369285462257,0.0015594318501181267,0.009195402298850575,7
SVIP,2.6390452695872955e-05,1.738644473679145e-05,0.31738051996094235,0.0004146944879804738,0.0013332416208202869,0.14461538461538462,11
SLC26A4-AS1,1.0462698896820595e-05,0.0,0.33749369387544065,0.0,0.0008248696539967673,0.13450292397660818,19
TXNRD1,0.0001118096564324753,0.00029184526593197403,0.35838714559574636,0.005732609210961063,0.006372394944492099,0.15178571428571427,13
PDS5A,7.545278000600287e-05,0.00017428952736053593,0.34928362425582293,0.010534801672687505,0.01134392563675116,0.12733634511471345,63
KIF4B,1.8457888271102424e-05,1.5567693228048733e-07,0.28761308983282213,0.0005904510826704355,0.001401417886730044,0.2777777777777778,3
ZNF416,1.048123615436768e-05,2.1570568175060266e-07,0.31072881982977607,8.489776272093712e-05,0.0009045977940306579,0.14285714285714285,7
ADCK2,2.5828717065659845e-05,4.2968123188273e-06,0.268730871422314,0.0013092324979154413,0.0022893118540247264,0.08846153846153847,7
OSGIN2,1.1524001714892748e-05,0.0,0.0,0.0005023105317176504,0.0012970714887982537,0.16666666666666666,0
MT1HL1,1.0462698896820595e-05,0.0,0.21463861702481787,0.0,0.0008248696539967673,0.0,1
ANKRD27,3.883456179987756e-05,1.3783534015559332e-05,0.2822684991663711,0.0028578864535123544,0.003626333627891081,0.15126050420168066,7
TRIM7,7.242177804410174e-05,0.00010889973937816995,0.31127030572087444,0.0018603846362240531,0.0027742546288854514,0.03220338983050847,26
XPO7,0.00014445553648615548,1.554913476767136e-05,0.28245179718540675,0.007636212338052816,0.00867062211884278,0.07159725203950193,8
PRSS2,4.315162447964633e-05,4.00619813062114e-05,0.3055325732350888,0.0004820078562158384,0.0013834684292002174,0.05057471264367816,15
MRPL30,7.222339104818162e-05,2.736267328228143e-05,0.3201510106615097,0.012043453943959065,0.011512984088518294,0.39768339768339767,69
ANO4,1.5066972823534068e-05,3.178398038948418e-06,0.27983385463960897,0.0004353371808024886,0.0012204299623366072,0.0915032679738562,15
